[{'id': 'dbpedia_1177', 'question': 'Was Jacqueline Kennedy Onassis a follower of Melkite Greek Catholic Church?', 'category': 'boolean', 'type': ['boolean'], 'wh': 'is', 'found category': 'ho', 'found type': 'unknown', 'noun list': ['Was', 'Jacqueline', 'Kennedy', 'Onassis', 'follower', 'Melkite', 'Greek', 'Catholic', 'Church'], 'np list': ['was jacqueline kennedy onassis', 'melkite', 'greek catholic church'], 'entities': [<id: http://dbpedia.org/resource/Jacqueline_Kennedy_Onassis, label: Jacqueline Kennedy Onassis, description: Jacqueline "Jackie" Lee Bouvier Kennedy Onassis was the wife of the 35th President of the United States, John F. Kennedy, and served as First Lady of the United States during his presidency from 1961 until his assassination in 1963. Five years later she married Greek shipping magnate Aristotle Onassis; they remained married until his death in 1975. For the final two decades of her life, Jacqueline Kennedy Onassis had a career as a book editor., types: {'http://dbpedia.org/ontology/OfficeHolder', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Agent', 'http://schema.org/Person'}, source: DBpedia>, <id: http://dbpedia.org/resource/Melkite_Greek_Catholic_Church, label: Melkite Greek Catholic Church, description: The Melkite Greek Catholic Church is an Eastern Catholic Church in full communion with the Holy See as part of the worldwide Catholic Church. The Melkites, Byzantine Rite Catholics of mixed Eastern Mediterranean and Greek origin, trace their history to the early Christians of Antioch, Syria, of the 1st century AD, where Christianity was introduced by St. Peter., types: set(), source: DBpedia>, <id: http://dbpedia.org/resource/Ukrainian_Greek_Catholic_Church, label: Ukrainian Greek Catholic Church, description: The Ukrainian Greek Catholic Church (UGCC) (Ukrainian: Українська Греко-Католицька Церква, Ukrains'ka Hreko-Katolyts'ka Tserkva), is the largest Eastern Rite Catholic sui juris particular church in full communion with the Holy See, and is directly subject to the Pope., types: set(), source: DBpedia>], 'entity_types': [{'http://dbpedia.org/ontology/OfficeHolder', 'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.wikidata.org/entity/Q215627', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Person'}, {'http://dbpedia.org/ontology/Building'}, {'http://dbpedia.org/ontology/Building'}], 'we_wh_vector': array([  1.55999996e-02,   7.51999989e-02,  -7.80000016e-02,
        -6.59999996e-03,  -2.96000000e-02,   7.56999999e-02,
         3.42999995e-02,   1.54999997e-02,   2.42999997e-02,
         3.99999990e-04,   2.96999998e-02,  -1.60000008e-02,
        -1.04900002e-01,  -5.57999983e-02,   1.63000003e-02,
        -7.14000016e-02,  -2.78299987e-01,   1.77699998e-01,
        -1.71000008e-02,   3.02100003e-01,   5.90000022e-03,
        -3.84000018e-02,  -1.38600007e-01,   1.03799999e-01,
         2.83000004e-02,  -2.44800001e-01,   4.21000011e-02,
         1.19000003e-02,   3.09999995e-02,   3.40000005e-03,
        -2.70000007e-03,  -2.50000004e-02,  -4.28000018e-02,
         4.69000004e-02,  -3.70000000e-03,   2.98999995e-02,
         3.16700011e-01,   1.90999992e-02,  -5.88999987e-02,
        -7.51999989e-02,   3.26999985e-02,  -1.41399994e-01,
         1.15000000e-02,  -4.60000001e-02,  -7.49999983e-03,
        -7.27000013e-02,  -4.90000006e-03,  -2.22999994e-02,
        -7.20999986e-02,  -3.19999992e-03,   4.39000018e-02,
        -7.37600029e-01,   2.84000002e-02,   1.14000000e-01,
         7.54999965e-02,  -1.97300002e-01,   4.17000018e-02,
         3.02000009e-02,  -9.70000029e-03,  -8.16999972e-02,
         2.84000002e-02,  -4.47000004e-02,   9.82000008e-02,
         8.07999969e-02,  -5.90999983e-02,   3.90999988e-02,
         2.53999997e-02,   4.08999994e-02,  -7.20999986e-02,
         1.16499998e-01,   8.66999999e-02,   3.61000001e-02,
         2.16000006e-02,   4.61000018e-02,   2.26000007e-02,
         7.28000030e-02,  -1.48000000e-02,   1.34700000e-01,
        -1.05999999e-01,  -1.20999999e-02,  -2.00000009e-03,
        -7.59000033e-02,   4.12000008e-02,  -4.91000004e-02,
         8.82000029e-02,  -8.82000029e-02,  -9.60000046e-03], dtype=float32), 'we_nouns_vector': array([  4.98888902e-02,  -3.31777781e-02,   1.11588888e-01,
         1.49888881e-02,   5.39777800e-02,   9.06111151e-02,
         6.53888881e-02,   1.07333343e-02,  -2.89999857e-03,
         7.92555511e-02,  -4.19777781e-02,   7.47666657e-02,
        -3.82000022e-02,   5.86111136e-02,   4.87555526e-02,
        -2.99555566e-02,   2.81222239e-02,   6.01110980e-03,
         1.68999992e-02,  -8.59666690e-02,  -1.97833344e-01,
         4.50888909e-02,   3.57111096e-02,  -6.61000013e-02,
         7.07777813e-02,   1.95111111e-02,   8.02888870e-02,
         1.02788888e-01,   4.54666652e-02,  -6.25999942e-02,
         1.78222191e-02,   2.40777805e-02,   3.63333523e-03,
         6.99555576e-02,   5.11222221e-02,   7.22444504e-02,
         5.11109829e-04,  -5.94444424e-02,   2.25000009e-02,
        -3.95555571e-02,   3.44444439e-02,  -1.79777779e-02,
        -1.18344441e-01,   1.07555568e-01,  -4.73555550e-02,
         4.78222184e-02,   6.75444379e-02,  -5.09111136e-02,
        -1.00077778e-01,  -3.23111117e-02,   1.32666659e-02,
         2.26444434e-02,  -7.53022194e-01,   6.32666722e-02,
         8.33333377e-03,   4.07555550e-02,   1.58333331e-02,
         8.68333280e-02,   5.84888868e-02,   2.94444431e-02,
        -7.50666559e-02,   3.85444462e-02,  -3.10666654e-02,
        -4.06444445e-02,   4.71000001e-02,   6.23888820e-02,
         9.16444510e-02,   1.00577779e-01,   4.88886377e-04,
         1.97777641e-03,   1.23222247e-02,   1.43777775e-02,
        -4.24555540e-02,   1.94222257e-02,   7.01222196e-02,
         2.36555561e-02,   3.21888886e-02,  -1.65555498e-03,
        -3.71555574e-02,   8.59000012e-02,   8.10777843e-02,
        -2.83999965e-02,   5.42999953e-02,  -2.11633340e-01,
         6.87666684e-02,  -5.50333373e-02,  -5.19888923e-02,
        -8.93333331e-02,   1.63344443e-01,   5.40777780e-02,
         6.90444410e-02,   3.29444483e-02,   1.08800001e-01,
         4.76111099e-02,   7.78777823e-02,   5.32222241e-02,
        -1.37777738e-02,   5.07777780e-02,   1.10422224e-01,
         1.29111111e-01,  -1.22211114e-01,   1.92111116e-02,
        -7.00111091e-02,   5.65444380e-02,   2.96666697e-02,
        -4.45666648e-02,   3.38888657e-03,   5.37000000e-02,
        -2.77111158e-02,  -5.90111166e-02,   7.76666701e-02,
         6.32999986e-02,   3.38111110e-02,   7.79444426e-02,
         1.01111038e-03,  -1.23444442e-02,  -4.22555581e-02,
        -5.71444444e-02,  -2.50666682e-02,  -2.23766670e-01,
        -1.44441918e-04,   9.05111134e-02,  -3.14444466e-03,
        -1.92533329e-01,   3.74444667e-03,   1.28911108e-01,
        -1.29666692e-02,   4.60666679e-02,   9.63000134e-02,
        -3.23666669e-02,  -1.66666675e-02,   2.55555450e-03,
         5.60000213e-03,  -8.01888928e-02,  -5.84000088e-02,
        -7.18777850e-02,  -9.49222222e-02,  -5.40777780e-02,
         1.02555547e-02,   8.20111185e-02,  -3.18333358e-02,
        -7.66777694e-02,   2.01222226e-02,   1.75200000e-01,
        -2.67777778e-02,   3.09777781e-02,   1.60555579e-02,
        -2.86999941e-02,   4.62444462e-02,  -5.68999983e-02,
         3.42444479e-02,  -4.41777781e-02,   4.91333380e-02,
         1.71333328e-02,  -9.39444453e-02,  -5.31999916e-02,
         3.55222262e-02,   2.78777778e-02,  -1.57666653e-02,
        -2.48777773e-02,  -6.48999959e-02,   2.01666672e-02,
        -8.15333351e-02,   5.77333309e-02,  -4.12444472e-02,
        -8.25777724e-02,   1.07211120e-01,  -4.51111281e-03,
        -1.03666671e-02,   3.86999995e-02,  -3.17555554e-02,
        -4.72444445e-02,   1.56444442e-02,   3.98555547e-02,
         1.06555551e-01,   2.43555531e-02,   2.81399995e-01,
        -5.18111140e-02,  -3.84222232e-02,  -4.39999998e-02,
        -1.25555526e-02,   1.00777775e-01,  -2.09444445e-02,
         2.71777771e-02,  -1.10755555e-01,   7.31888935e-02,
        -4.92111109e-02,   8.88333321e-02,  -6.39444441e-02,
         2.21888870e-02,  -1.52888913e-02,   1.20111145e-02,
        -1.19555555e-02,   6.23444468e-02,  -7.05666691e-02,
        -2.58666649e-02,  -5.24222180e-02,  -1.14888866e-02,
         3.66888866e-02,  -4.37777676e-03,   2.80777775e-02,
        -3.56444418e-02,   4.12444435e-02,  -4.30777743e-02,
         3.11111119e-02,   7.15888962e-02,   3.54000032e-02,
        -1.14777768e-02,  -2.56666727e-03,   5.82555532e-02,
        -7.28888810e-03,   6.73888847e-02,   4.59333360e-02,
        -1.27777958e-03,   1.72555540e-02,   3.30000045e-03,
        -4.89333272e-02,  -8.46444443e-02,  -2.43444461e-02,
        -4.55777794e-02,   1.44444569e-03,  -1.73111111e-02,
         6.68777823e-02,  -7.28666633e-02,   4.29555625e-02,
        -4.35555307e-03,   4.21000011e-02,  -6.00000005e-03,
         7.94333294e-02,  -4.71777767e-02,   1.50522232e-01,
         2.20000017e-02,   2.82677770e-01,  -9.99777764e-02,
         3.25555447e-03,  -1.13711104e-01,   2.83888876e-02,
         6.18222207e-02,  -2.29688913e-01,  -3.31777781e-02,
        -7.63111040e-02,  -5.74222133e-02,  -5.28777763e-02,
         2.65555293e-03,   2.48444397e-02,   8.74444190e-03,
        -1.43055558e-01,   5.76777793e-02,  -3.30777802e-02,
         2.89566666e-01,   9.08888876e-03,   3.36222202e-02,
        -1.54444703e-03,  -6.33666590e-02,   4.64222245e-02,
        -1.28488883e-01,  -3.71666625e-02,  -6.34000003e-02,
        -5.52888960e-02,  -4.38444465e-02,   2.42111161e-02,
         4.59666662e-02,  -9.33000073e-02,  -8.58888682e-03,
        -3.33511114e-01,  -3.22666653e-02,   2.23555565e-02,
        -3.92111130e-02,   1.08666644e-02,  -5.58666661e-02,
        -8.13666657e-02,  -4.08999994e-02,  -3.31333354e-02,
        -2.20555570e-02,   1.64444477e-03,   5.26777804e-02,
        -1.16511106e-01,   1.09444447e-02,   7.03333393e-02,
         1.37888873e-02,   5.03111146e-02,   7.40333423e-02,
         6.27888814e-02,   5.63000031e-02,   1.75222252e-02,
        -1.08889071e-03,  -4.30444442e-02,  -7.97777344e-03,
         8.65666643e-02,   4.47222143e-02,   1.86333321e-02,
        -3.63333337e-02,  -6.08888967e-03,   6.98111057e-02,
         6.83111101e-02,   4.82222438e-03,  -3.08888890e-02,
        -1.05144449e-01,   7.88889534e-04,  -6.94666654e-02], dtype=float32), 'we_np_vector': array([ 0.])}, {'id': 'dbpedia_14427', 'question': 'What is the name of the opera based on Twelfth Night ?', 'category': 'resource', 'type': ['dbo:Opera', 'dbo:MusicalWork', 'dbo:Work'], 'wh': 'what', 'found category': 'unknown', 'found type': 'unknown', 'noun list': ['name', 'opera', 'Twelfth', 'Night'], 'np list': ['twelfth'], 'entities': [<id: http://dbpedia.org/resource/Twelfth_grade, label: Twelfth grade, description: Twelfth grade or Senior year, or Grade Twelve, are the North American names for the final year of secondary school. In most countries students then graduate at age 17 or 18. In some countries, there is a thirteenth grade, while other countries do not have a 12th grade/year at all. Twelfth grade is typically the last and senior year of high school., types: set(), source: DBpedia>], 'entity_types': [], 'we_wh_vector': array([ -7.54000023e-02,  -2.00000009e-03,   3.42999995e-02,
         5.77000007e-02,  -5.02000004e-02,  -6.01000004e-02,
         8.99999985e-04,  -1.97999999e-02,   4.01999988e-02,
        -7.49999983e-03,   3.42000015e-02,  -4.16000001e-02,
         5.00999987e-02,   1.53899997e-01,  -6.69999979e-03,
        -1.35000004e-02,   1.84000004e-02,   9.13000032e-02,
         3.75000015e-02,   7.13000000e-02,  -4.71000001e-02,
        -1.31600007e-01,   2.89999996e-03,   7.15000033e-02,
        -1.32499993e-01,  -2.54999995e-02,  -3.11999992e-02,
        -3.05000003e-02,   1.42000001e-02,   9.40999985e-02,
         8.06000009e-02,  -1.43999998e-02,   5.79000004e-02,
        -2.29000002e-02,   1.84000004e-02,   2.63999999e-02,
        -4.49000001e-02,   7.33999982e-02,   3.66999991e-02,
         7.85000026e-02,  -7.97000006e-02,  -3.33000012e-02,
        -2.60000005e-02,  -5.99999987e-02,   1.68599993e-01,
         7.24000037e-02,  -2.88999993e-02,  -9.08000022e-02,
         1.59000009e-02,  -4.56999987e-02,   2.51000002e-02,
        -9.69000012e-02,  -6.47499979e-01,   1.57999992e-02,
        -6.00000028e-04,  -4.28000018e-02,  -2.45999992e-02,
        -3.18999998e-02,  -4.19000015e-02,   9.99999978e-03,
         8.33000019e-02,  -3.39000002e-02,   1.42800003e-01,
        -1.09000001e-02,  -4.50000018e-02,  -1.06200002e-01,
         3.92000005e-02,   4.38000001e-02,  -3.04000005e-02,
         3.75000015e-02,  -2.40000002e-02,  -4.65000011e-02,
        -8.24000016e-02,  -1.24499999e-01,   6.83000013e-02,
         3.46999988e-02,  -7.19999988e-03,   5.33999987e-02,
         4.96000014e-02,   3.42999995e-01,  -6.09999988e-03,
         2.00999994e-02,  -6.52000010e-02,  -1.88199997e-01,
        -7.49999983e-03,  -3.68999988e-02,   9.88000035e-02,
        -5.51999994e-02,   1.17500000e-01,  -2.89999996e-03,
        -3.62999998e-02,  -3.46999988e-02,   7.79999979e-03,
        -1.06700003e-01,   6.12999983e-02,  -8.60000029e-03,
        -2.27000006e-02,  -6.28999993e-02,   1.61000006e-02,
         3.89999989e-03,  -1.45500004e-01,   1.60000008e-02,
         2.11999994e-02,   5.73000014e-02,  -1.36399999e-01,
         2.41999999e-02,   1.05499998e-01,  -2.22900003e-01,
         1.03000000e-01,  -2.63000000e-02,  -7.99999982e-02,
        -7.00000003e-02,  -2.89999992e-02,   7.49999983e-03,
        -8.64999965e-02,   5.49999997e-02,   1.67999994e-02,
        -2.33999994e-02,   3.86999995e-02,  -2.45199993e-01,
        -2.52000000e-02,   1.70000002e-03,   6.00000028e-04,
         1.35000004e-02,   2.43399993e-01,   1.71700001e-01,
        -7.84000009e-02,   9.80000012e-03,   1.09999999e-03,
         4.78000008e-02,  -3.88999991e-02,   1.13000004e-02,
        -1.08999997e-01,  -7.34999999e-02,   3.35000008e-02,
        -3.23000014e-01,  -8.34999979e-02,  -2.29000002e-02,
        -1.08000003e-01,  -3.55999991e-02,  -2.14000009e-02,
        -6.19000010e-02,   9.22000036e-02,   2.64200002e-01,
         5.49000017e-02,   2.09999993e-03,   4.74000014e-02,
         1.94000006e-02,  -1.17799997e-01,  -1.37000000e-02,
         7.55999982e-02,   3.29999998e-02,   7.60999992e-02,
        -3.51000018e-02,  -2.10999995e-02,  -2.83000004e-02,
        -2.78999992e-02,   1.83000006e-02,  -4.58000004e-02,
        -2.29000002e-02,  -6.89999992e-03,   5.33000007e-02,
        -2.20999997e-02,   2.53999997e-02,  -1.94800004e-01,
        -7.60000013e-03,   1.19599998e-01,   3.05000003e-02,
        -5.33000007e-02,  -6.85999990e-02,  -7.40000000e-03,
        -2.39000004e-02,  -3.07000000e-02,  -9.48999971e-02,
         2.34799996e-01,   1.11500002e-01,   1.22199997e-01,
        -1.79600000e-01,   2.75999997e-02,   3.70000000e-03,
         5.55999987e-02,   3.22000012e-02,   3.33999991e-02,
         5.99999987e-02,   5.00000007e-02,   6.71999976e-02,
        -2.78999992e-02,  -4.32999991e-02,  -1.28999993e-01,
        -3.29999998e-03,   7.97000006e-02,   1.03000002e-02,
         5.02000004e-02,  -8.20000004e-03,   1.30000000e-03,
        -1.19000003e-02,   3.73999998e-02,  -7.94000030e-02,
         1.50700003e-01,   7.59000033e-02,   1.43999998e-02,
        -2.05000006e-02,  -2.58000009e-02,   5.77000007e-02,
        -7.93000013e-02,   3.95000018e-02,   9.29000005e-02,
        -1.22599997e-01,  -1.03299998e-01,  -2.54999995e-02,
        -2.18000002e-02,  -2.52999999e-02,  -5.05000018e-02,
        -1.55499995e-01,   4.69000004e-02,  -5.27000017e-02,
        -6.32999986e-02,   1.87999997e-02,   4.52999994e-02,
        -2.66999993e-02,   9.22000036e-02,   1.95000004e-02,
         1.24000004e-02,   5.68000004e-02,   2.83000004e-02,
         2.66999993e-02,  -3.00000003e-03,   7.14000016e-02,
        -1.19599998e-01,  -1.75500005e-01,  -5.27999997e-02,
         2.32999995e-02,   2.53800005e-01,  -1.62200004e-01,
         1.89999994e-02,   1.30700007e-01,  -1.51000004e-02,
         1.46699995e-01,  -1.27299994e-01,   1.84100002e-01,
        -2.49000005e-02,   2.43999995e-02,  -4.56000008e-02,
         2.34999992e-02,  -8.99999961e-03,   2.09999993e-03,
        -2.28000004e-02,   4.23999988e-02,  -1.72000006e-02,
         3.39800000e-01,   7.32999966e-02,  -7.67000020e-02,
         1.55999996e-02,   4.91000004e-02,  -5.84000014e-02,
         1.81000009e-02,  -6.62999973e-02,  -7.10000005e-03,
         3.66999991e-02,   3.79999988e-02,   2.64999997e-02,
         5.84000014e-02,   2.84000002e-02,  -4.25999984e-02,
        -1.14500001e-01,   6.85999990e-02,   3.28000002e-02,
         2.07000002e-02,  -5.33999987e-02,   2.80000009e-02,
        -4.52999994e-02,  -7.79999979e-03,  -7.69999996e-02,
        -5.44999987e-02,   2.51000002e-02,   7.32000023e-02,
         1.08800001e-01,  -2.63000000e-02,   4.85000014e-02,
        -2.22999994e-02,   4.69000004e-02,  -8.22999999e-02,
         6.53999969e-02,  -6.93999976e-02,   5.40999994e-02,
        -4.89999987e-02,   8.13999996e-02,   1.67600006e-01,
        -1.64999999e-02,   7.99999982e-02,   8.99999961e-03,
        -8.10000021e-03,  -8.73999968e-02,  -4.01000008e-02,
        -1.50000001e-03,   2.03000009e-02,  -9.20000002e-02,
         2.51100004e-01,   6.71000034e-02,   1.70000002e-03], dtype=float32), 'we_nouns_vector': array([  2.49500014e-02,  -2.11750008e-02,  -1.10125005e-01,
        -6.07000031e-02,   2.75499988e-02,   6.21500015e-02,
         4.69999574e-03,   8.45749974e-02,  -2.75750011e-02,
         1.17125005e-01,  -8.55000038e-03,   1.05625004e-01,
        -3.90750021e-02,   2.53250021e-02,   8.23749974e-02,
        -8.90000015e-02,   2.92250011e-02,   9.80000198e-03,
         1.49699986e-01,  -1.00000016e-02,  -1.60325006e-01,
         8.64999965e-02,  -3.62499952e-02,  -2.94499993e-02,
        -4.40750010e-02,   1.72999986e-02,  -2.06499994e-02,
         9.30000022e-02,  -6.17249981e-02,   8.38249996e-02,
         4.23499942e-02,   6.52000010e-02,   5.46000004e-02,
         5.87500259e-03,   4.76000011e-02,  -7.56750032e-02,
         9.10499990e-02,  -1.67250000e-02,  -1.53249996e-02,
        -1.14375003e-01,  -1.85249988e-02,  -6.99999928e-03,
        -1.07749999e-02,  -9.11749974e-02,   3.36000025e-02,
         1.19700000e-01,   1.11824997e-01,  -2.42999997e-02,
         1.01374999e-01,   6.98999986e-02,  -2.11500004e-02,
        -4.09500003e-02,  -7.46599972e-01,  -2.82749999e-02,
         1.13124996e-01,   7.37750009e-02,  -1.75499953e-02,
        -9.55250040e-02,  -1.31650001e-01,  -1.28224999e-01,
         1.37000009e-02,   9.29000005e-02,  -6.27750009e-02,
         3.31250019e-02,   1.40000042e-03,  -1.29925013e-01,
         4.33499999e-02,   6.95749968e-02,  -3.94250005e-02,
         7.25000054e-02,   4.54999991e-02,   2.46749967e-02,
         3.44749987e-02,  -2.91750021e-02,   4.67499904e-03,
         1.69349998e-01,  -4.09750044e-02,  -2.69749984e-02,
        -8.72249976e-02,  -1.73525006e-01,   1.03249997e-02,
         3.43750007e-02,  -6.21749982e-02,  -1.97950006e-01,
        -6.62500039e-03,   3.91750000e-02,   1.10649996e-01,
         5.47999963e-02,   2.68124998e-01,  -3.10999993e-02,
         5.07749990e-02,   3.17249969e-02,   9.66999978e-02,
         6.66999966e-02,  -2.19999999e-02,  -1.28900006e-01,
        -3.49749997e-02,   1.45899996e-01,   1.48499999e-02,
         3.46999988e-02,  -1.69775009e-01,  -4.81249988e-02,
        -1.57249998e-02,   1.28474995e-01,   1.25675008e-01,
         7.23250061e-02,   4.96499985e-02,   1.01074994e-01,
         7.90500045e-02,  -1.39775008e-01,  -7.28500038e-02,
         1.71549991e-01,   9.56500024e-02,  -4.51250002e-02,
        -7.24250004e-02,   9.84999910e-03,  -3.86999995e-02,
        -5.33250049e-02,   7.20250010e-02,  -2.61125028e-01,
        -6.08249977e-02,   3.07250004e-02,   5.04499972e-02,
        -1.54325008e-01,  -1.45749990e-02,   2.13825002e-01,
        -2.24999990e-02,   1.14900008e-01,  -4.91500013e-02,
         4.96499985e-02,  -2.24250015e-02,  -4.37249988e-02,
        -9.99750048e-02,  -2.17249990e-02,   6.60500005e-02,
        -7.11499974e-02,  -1.95000004e-02,   6.43249974e-02,
         2.23249998e-02,   1.44575000e-01,   3.67500167e-03,
         8.12500063e-03,  -1.22249983e-02,   2.37650007e-01,
         8.32500122e-03,   6.06749989e-02,  -7.68499970e-02,
         1.22999996e-02,  -1.02250008e-02,   9.60000046e-03,
